file,params,prop,type,n,a,repeat,error,time_VI,iters_VI,dist_VI,time_VIGS,iters_VIGS,dist_VIGS,time_RVI,iters_RVI,dist_RVI,time_PI1,iters_PI1,dist_PI1,time_PIGS1,iters_PIGS1,dist_PIGS1,time_PI2,iters_PI2,dist_PI2,time_PIGS2,iters_PIGS2,dist_PIGS2,time_PI3,iters_PI3,dist_PI3,time_PIGS3,iters_PIGS3,dist_PIGS3
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,1,,5.52814,62351,9.99225e-09,2.70969,31202,9.99225e-09,,,,3.6929,31100,9.99225e-09,2.31231,19944,9.96644e-09,3.42002,25806,9.99225e-09,2.18741,17728,9.91971e-09,2.1314,5868,9.99225e-09,1.17676,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,2,,5.66795,62351,9.99225e-09,2.94956,31202,9.99225e-09,,,,3.71511,31100,9.99225e-09,2.35305,19944,9.96644e-09,3.34679,25806,9.99225e-09,2.19613,17728,9.91971e-09,2.26007,5868,9.99225e-09,1.14238,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,3,,5.67483,62351,9.99225e-09,2.72877,31202,9.99225e-09,,,,4.01857,31100,9.99225e-09,2.47665,19944,9.96644e-09,3.34316,25806,9.99225e-09,2.17314,17728,9.91971e-09,2.14376,5868,9.99225e-09,1.16922,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,4,,5.75412,62351,9.99225e-09,2.73653,31202,9.99225e-09,,,,3.70817,31100,9.99225e-09,2.33703,19944,9.96644e-09,3.35632,25806,9.99225e-09,2.23887,17728,9.91971e-09,2.18876,5868,9.99225e-09,1.15426,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,5,,5.91802,62351,9.99225e-09,2.73114,31202,9.99225e-09,,,,3.92882,31100,9.99225e-09,2.36373,19944,9.96644e-09,3.42568,25806,9.99225e-09,2.16897,17728,9.91971e-09,2.19972,5868,9.99225e-09,1.17542,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,6,,6.40739,62351,9.99225e-09,2.73956,31202,9.99225e-09,,,,3.68626,31100,9.99225e-09,2.35699,19944,9.96644e-09,3.43327,25806,9.99225e-09,2.33325,17728,9.91971e-09,2.22118,5868,9.99225e-09,1.46716,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,7,,5.90935,62351,9.99225e-09,2.96613,31202,9.99225e-09,,,,3.96351,31100,9.99225e-09,2.35926,19944,9.96644e-09,3.41931,25806,9.99225e-09,2.1982,17728,9.91971e-09,2.20722,5868,9.99225e-09,1.15487,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,8,,5.60812,62351,9.99225e-09,2.864,31202,9.99225e-09,,,,3.93692,31100,9.99225e-09,2.33422,19944,9.96644e-09,3.51094,25806,9.99225e-09,2.20498,17728,9.91971e-09,2.2055,5868,9.99225e-09,1.47635,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,9,,5.93943,62351,9.99225e-09,2.90314,31202,9.99225e-09,,,,3.72511,31100,9.99225e-09,2.33599,19944,9.96644e-09,3.65678,25806,9.99225e-09,2.25909,17728,9.91971e-09,2.17305,5868,9.99225e-09,1.17336,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,10,,5.61062,62351,9.99225e-09,2.81905,31202,9.99225e-09,,,,3.68576,31100,9.99225e-09,2.32309,19944,9.96644e-09,3.42397,25806,9.99225e-09,2.1719,17728,9.91971e-09,2.16493,5868,9.99225e-09,1.16862,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,11,,5.52024,62351,9.99225e-09,2.77105,31202,9.99225e-09,,,,3.63162,31100,9.99225e-09,2.51341,19944,9.96644e-09,3.32289,25806,9.99225e-09,2.19518,17728,9.91971e-09,2.21171,5868,9.99225e-09,1.16688,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,12,,5.52354,62351,9.99225e-09,3.0131,31202,9.99225e-09,,,,3.65509,31100,9.99225e-09,2.28411,19944,9.96644e-09,3.34272,25806,9.99225e-09,2.1804,17728,9.91971e-09,2.21115,5868,9.99225e-09,1.17591,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,13,,5.63834,62351,9.99225e-09,2.668,31202,9.99225e-09,,,,3.64332,31100,9.99225e-09,2.29906,19944,9.96644e-09,3.3189,25806,9.99225e-09,2.12011,17728,9.91971e-09,2.15483,5868,9.99225e-09,1.16217,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,14,,5.43767,62351,9.99225e-09,2.73337,31202,9.99225e-09,,,,3.64588,31100,9.99225e-09,2.29557,19944,9.96644e-09,3.77905,25806,9.99225e-09,2.32713,17728,9.91971e-09,2.15242,5868,9.99225e-09,1.18438,4545,9.87043e-09
consensus.2.v1.jani,{'K': 24},c2,TotalRewardMDP,3088,3,15,,5.49895,62351,9.99225e-09,2.80638,31202,9.99225e-09,,,,3.63685,31100,9.99225e-09,2.30081,19944,9.96644e-09,3.33619,25806,9.99225e-09,2.18074,17728,9.91971e-09,2.18326,5868,9.99225e-09,1.21022,4545,9.87043e-09
